"ecoregionID","Area","PA","KBAoutPA","PAprop","KBAoutPAprop","cou30W20","cou30W20prop","cou30W20Left","cou30W20Leftprop","cou30W40","cou30W40prop","cou30W40Left","cou30W40Leftprop","cou30W60","cou30W60prop","cou30W60Left","cou30W60Leftprop","cou30W80","cou30W80prop","cou30W80Left","cou30W80Leftprop","cou30W0","cou30W0prop","cou30W0Left","cou30W0Leftprop","cou30W100","cou30W100prop","cou30W100Left","cou30W100Leftprop","cou50W20","cou50W20prop","cou50W20Left","cou50W20Leftprop","cou50W40","cou50W40prop","cou50W40Left","cou50W40Leftprop","cou50W60","cou50W60prop","cou50W60Left","cou50W60Leftprop","cou50W80","cou50W80prop","cou50W80Left","cou50W80Leftprop","cou50W0","cou50W0prop","cou50W0Left","cou50W0Leftprop","cou50W100","cou50W100prop","cou50W100Left","cou50W100Leftprop","glo30W20","glo30W20prop","glo30W20Left","glo30W20Leftprop","glo30W40","glo30W40prop","glo30W40Left","glo30W40Leftprop","glo30W60","glo30W60prop","glo30W60Left","glo30W60Leftprop","glo30W80","glo30W80prop","glo30W80Left","glo30W80Leftprop","glo30W0","glo30W0prop","glo30W0Left","glo30W0Leftprop","glo30W100","glo30W100prop","glo30W100Left","glo30W100Leftprop","glo50W20","glo50W20prop","glo50W20Left","glo50W20Leftprop","glo50W40","glo50W40prop","glo50W40Left","glo50W40Leftprop","glo50W60","glo50W60prop","glo50W60Left","glo50W60Leftprop","glo50W80","glo50W80prop","glo50W80Left","glo50W80Leftprop","glo50W0","glo50W0prop","glo50W0Left","glo50W0Leftprop","glo50W100","glo50W100prop","glo50W100Left","glo50W100Leftprop"
258,42150,7900,1325,0.187425860023725,0.031435349940688,150,0.00355871886120996,32775,0.777580071174377,150,0.00355871886120996,32775,0.777580071174377,150,0.00355871886120996,32775,0.777580071174377,175,0.00415183867141162,32750,0.776986951364176,150,0.00355871886120996,32775,0.777580071174377,275,0.00652431791221827,32650,0.774614472123369,13275,0.314946619217082,19650,0.466192170818505,16225,0.384934756820878,16700,0.396204033214709,16575,0.393238434163701,16350,0.387900355871886,16750,0.397390272835113,16175,0.383748517200474,5200,0.123368920521945,27725,0.657769869513642,16950,0.402135231316726,15975,0.379003558718861,3125,0.0741399762752076,29800,0.70699881376038,3300,0.0782918149466192,29625,0.702846975088968,3500,0.0830367734282325,29425,0.698102016607355,3925,0.0931198102016607,29000,0.688018979833926,4450,0.105575326215896,28475,0.675563463819692,4225,0.100237247924081,28700,0.680901542111507,24675,0.585409252669039,8250,0.195729537366548,24375,0.578291814946619,8550,0.202846975088968,24300,0.576512455516014,8625,0.204626334519573,24375,0.578291814946619,8550,0.202846975088968,28425,0.674377224199288,4500,0.106761565836299,24450,0.580071174377224,8475,0.201067615658363
259,54000,19300,11575,0.357407407407407,0.214351851851852,2750,0.0509259259259259,20375,0.377314814814815,4175,0.0773148148148148,18950,0.350925925925926,5025,0.0930555555555556,18100,0.335185185185185,6375,0.118055555555556,16750,0.310185185185185,2650,0.0490740740740741,20475,0.379166666666667,8300,0.153703703703704,14825,0.274537037037037,19075,0.353240740740741,4050,0.075,19350,0.358333333333333,3775,0.0699074074074074,19525,0.361574074074074,3600,0.0666666666666667,19750,0.365740740740741,3375,0.0625,9175,0.169907407407407,13950,0.258333333333333,19975,0.369907407407407,3150,0.0583333333333333,6400,0.118518518518519,16725,0.309722222222222,10675,0.197685185185185,12450,0.230555555555556,12900,0.238888888888889,10225,0.189351851851852,14775,0.273611111111111,8350,0.15462962962963,9200,0.17037037037037,13925,0.25787037037037,15875,0.293981481481481,7250,0.134259259259259,22900,0.424074074074074,225,0.00416666666666671,22850,0.423148148148148,275,0.00509259259259259,22800,0.422222222222222,325,0.00601851851851853,22800,0.422222222222222,325,0.00601851851851853,23125,0.428240740740741,0,0,22800,0.422222222222222,325,0.00601851851851853
260,21500,1175,1075,0.0546511627906977,0.05,1700,0.0790697674418605,17550,0.816279069767442,1700,0.0790697674418605,17550,0.816279069767442,1600,0.0744186046511628,17650,0.820930232558139,1500,0.0697674418604651,17750,0.825581395348837,1700,0.0790697674418605,17550,0.816279069767442,1500,0.0697674418604651,17750,0.825581395348837,3225,0.15,16025,0.745348837209302,3275,0.152325581395349,15975,0.743023255813953,3325,0.154651162790698,15925,0.740697674418605,3475,0.161627906976744,15775,0.733720930232558,3075,0.143023255813953,16175,0.752325581395349,3550,0.165116279069767,15700,0.730232558139535,2825,0.131395348837209,16425,0.763953488372093,2725,0.126744186046512,16525,0.768604651162791,2725,0.126744186046512,16525,0.768604651162791,2775,0.12906976744186,16475,0.766279069767442,3150,0.146511627906977,16100,0.748837209302325,2700,0.125581395348837,16550,0.769767441860465,4875,0.226744186046512,14375,0.668604651162791,4950,0.230232558139535,14300,0.665116279069767,4950,0.230232558139535,14300,0.665116279069767,4925,0.22906976744186,14325,0.666279069767442,19250,0.895348837209302,0,-1.11022302462516e-16,4925,0.22906976744186,14325,0.666279069767442
261,21425,525,525,0.0245040840140023,0.0245040840140023,3525,0.164527421236873,16850,0.786464410735123,3875,0.180863477246208,16500,0.770128354725788,3650,0.170361726954492,16725,0.780630105017503,3625,0.169194865810968,16750,0.781796966161027,3375,0.157526254375729,17000,0.793465577596266,3225,0.150525087514586,17150,0.80046674445741,5900,0.275379229871645,14475,0.67561260210035,6125,0.285880980163361,14250,0.665110851808635,6325,0.295215869311552,14050,0.655775962660444,6600,0.308051341890315,13775,0.64294049008168,2600,0.121353558926488,17775,0.829638273045508,6600,0.308051341890315,13775,0.64294049008168,2600,0.121353558926488,17775,0.829638273045508,2600,0.121353558926488,17775,0.829638273045508,2600,0.121353558926488,17775,0.829638273045508,2600,0.121353558926488,17775,0.829638273045508,2625,0.122520420070012,17750,0.828471411901984,2600,0.121353558926488,17775,0.829638273045508,3650,0.170361726954492,16725,0.780630105017503,3525,0.164527421236873,16850,0.786464410735123,2725,0.127187864644107,17650,0.823803967327888,2600,0.121353558926488,17775,0.829638273045508,5975,0.278879813302217,14400,0.672112018669778,2600,0.121353558926488,17775,0.829638273045508
262,12875,10800,1275,0.838834951456311,0.0990291262135922,175,0.0135922330097087,625,0.0485436893203883,175,0.0135922330097087,625,0.0485436893203883,175,0.0135922330097087,625,0.0485436893203883,175,0.0135922330097087,625,0.0485436893203883,200,0.0155339805825243,600,0.0466019417475728,175,0.0135922330097087,625,0.0485436893203883,425,0.0330097087378641,375,0.029126213592233,450,0.0349514563106796,350,0.0271844660194174,450,0.0349514563106796,350,0.0271844660194174,500,0.0388349514563107,300,0.0233009708737864,425,0.0330097087378641,375,0.029126213592233,525,0.0407766990291262,275,0.0213592233009708,450,0.0349514563106796,350,0.0271844660194174,450,0.0349514563106796,350,0.0271844660194174,450,0.0349514563106796,350,0.0271844660194174,450,0.0349514563106796,350,0.0271844660194174,425,0.0330097087378641,375,0.029126213592233,450,0.0349514563106796,350,0.0271844660194174,775,0.0601941747572816,25,0.0019417475728155,775,0.0601941747572816,25,0.0019417475728155,775,0.0601941747572816,25,0.0019417475728155,775,0.0601941747572816,25,0.0019417475728155,800,0.0621359223300971,0,-2.77555756156289e-17,775,0.0601941747572816,25,0.0019417475728155
263,17125,6525,5700,0.381021897810219,0.332846715328467,1500,0.0875912408759124,3400,0.198540145985401,1650,0.0963503649635036,3250,0.18978102189781,1800,0.105109489051095,3100,0.181021897810219,1850,0.108029197080292,3050,0.178102189781022,1475,0.0861313868613139,3425,0.2,1825,0.106569343065693,3075,0.17956204379562,3500,0.204379562043796,1400,0.0817518248175182,3600,0.21021897810219,1300,0.0759124087591241,3850,0.224817518248175,1050,0.0613138686131387,3825,0.223357664233577,1075,0.0627737226277372,3775,0.22043795620438,1125,0.0656934306569343,3800,0.221897810218978,1100,0.0642335766423357,4425,0.258394160583942,475,0.0277372262773722,4650,0.271532846715328,250,0.0145985401459854,4725,0.275912408759124,175,0.0102189781021897,4750,0.277372262773723,150,0.00875912408759122,3800,0.221897810218978,1100,0.0642335766423357,4750,0.277372262773723,150,0.00875912408759122,4875,0.284671532846715,25,0.00145985401459853,4875,0.284671532846715,25,0.00145985401459853,4875,0.284671532846715,25,0.00145985401459853,4875,0.284671532846715,25,0.00145985401459853,4550,0.265693430656934,350,0.0204379562043795,4875,0.284671532846715,25,0.00145985401459853
264,3400,0,1425,0,0.419117647058824,600,0.176470588235294,1375,0.404411764705882,675,0.198529411764706,1300,0.382352941176471,650,0.191176470588235,1325,0.389705882352941,650,0.191176470588235,1325,0.389705882352941,400,0.117647058823529,1575,0.463235294117647,650,0.191176470588235,1325,0.389705882352941,1275,0.375,700,0.205882352941176,975,0.286764705882353,1000,0.294117647058823,1000,0.294117647058824,975,0.286764705882353,925,0.272058823529412,1050,0.308823529411765,1075,0.316176470588235,900,0.264705882352941,875,0.257352941176471,1100,0.323529411764706,1400,0.411764705882353,575,0.169117647058823,1050,0.308823529411765,925,0.272058823529412,1050,0.308823529411765,925,0.272058823529412,1050,0.308823529411765,925,0.272058823529412,1225,0.360294117647059,750,0.220588235294118,1050,0.308823529411765,925,0.272058823529412,1450,0.426470588235294,525,0.154411764705882,1600,0.470588235294118,375,0.110294117647059,1625,0.477941176470588,350,0.102941176470588,1625,0.477941176470588,350,0.102941176470588,1975,0.580882352941177,0,-1.11022302462516e-16,1625,0.477941176470588,350,0.102941176470588
265,123225,12150,8775,0.0986001217285453,0.0712111990261716,9100,0.0738486508419558,93200,0.756340028403327,9025,0.0732400081152364,93275,0.756948671130047,8925,0.0724284844796105,93375,0.757760194765672,8975,0.0728342462974234,93325,0.75735443294786,9375,0.076080340839927,92925,0.754108338405356,9025,0.0732400081152364,93275,0.756948671130047,34950,0.283627510651248,67350,0.546561168594035,32525,0.26394806248732,69775,0.566240616757963,29450,0.238993710691824,72850,0.591194968553459,27475,0.222966118888213,74825,0.60722256035707,39300,0.318928788800974,63000,0.511259890444309,25850,0.209778859809292,76450,0.620409819435991,37600,0.305132886995334,64700,0.525055792249949,36500,0.296206127003449,65800,0.533982552241834,36075,0.292757151552039,66225,0.537431527693244,35350,0.286873605193751,66950,0.543315074051532,42175,0.342260093325218,60125,0.487928585920065,33850,0.274700750659363,68450,0.55548792858592,60175,0.488334347737878,42125,0.341854331507405,58550,0.475147088658957,43750,0.355041590586326,57550,0.467031852302698,44750,0.363156826942585,56575,0.459119496855346,45725,0.371069182389937,90550,0.734834652059241,11750,0.0953540271860417,56025,0.454656116859404,46275,0.375532562385879
266,10925,75,0,0.0068649885583524,0,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,2000,0.183066361556064,8850,0.810068649885584,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,2075,0.189931350114416,8775,0.803203661327231,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,1800,0.164759725400458,9050,0.82837528604119,10850,0.993135011441648,0,0,1800,0.164759725400458,9050,0.82837528604119
268,222150,21950,4125,0.0988071123115012,0.0185685347738015,43825,0.197276614899842,152250,0.685347738014855,38825,0.174769300022507,157250,0.70785505289219,36700,0.16520369119964,159375,0.717420661715057,32400,0.145847400405132,163675,0.736776952509566,58400,0.262885437767274,137675,0.619738915147423,27350,0.123115012379023,168725,0.759509340535674,73700,0.33175782129192,122375,0.550866531622777,72500,0.326356065721359,123575,0.556268287193338,72600,0.326806212018906,123475,0.555818140895791,72225,0.325118163403106,123850,0.557506189511591,177450,0.798784604996624,18625,0.0838397479180734,70550,0.317578212919199,125525,0.565046139995498,43150,0.194238127391402,152925,0.688386225523295,40475,0.182196713932028,155600,0.700427638982669,31750,0.142921449471078,164325,0.739702903443619,28275,0.12727886563133,167800,0.755345487283367,60750,0.273463875759622,135325,0.609160477155075,24350,0.109610623452622,171725,0.773013729462075,72275,0.325343236551879,123800,0.557281116362818,71850,0.323430114787306,124225,0.559194238127391,70875,0.319041188386226,125200,0.563583164528472,69700,0.313751969390052,126375,0.568872383524645,195900,0.881836596893991,175,0.000787756020706687,68600,0.308800360117038,127475,0.573823992797659
269,2525,150,125,0.0594059405940594,0.0495049504950495,1425,0.564356435643564,825,0.326732673267327,1325,0.524752475247525,925,0.366336633663366,1300,0.514851485148515,950,0.376237623762376,1300,0.514851485148515,950,0.376237623762376,2050,0.811881188118812,200,0.0792079207920791,1300,0.514851485148515,950,0.376237623762376,1600,0.633663366336634,650,0.257425742574257,1625,0.643564356435644,625,0.247524752475247,1625,0.643564356435644,625,0.247524752475247,1625,0.643564356435644,625,0.247524752475247,2250,0.891089108910891,0,-1.11022302462516e-16,1625,0.643564356435644,625,0.247524752475247,1300,0.514851485148515,950,0.376237623762376,1250,0.495049504950495,1000,0.396039603960396,1250,0.495049504950495,1000,0.396039603960396,1275,0.504950495049505,975,0.386138613861386,1325,0.524752475247525,925,0.366336633663366,1275,0.504950495049505,975,0.386138613861386,1600,0.633663366336634,650,0.257425742574257,1600,0.633663366336634,650,0.257425742574257,1600,0.633663366336634,650,0.257425742574257,1600,0.633663366336634,650,0.257425742574257,2250,0.891089108910891,0,-1.11022302462516e-16,1600,0.633663366336634,650,0.257425742574257
270,23550,2200,6875,0.0934182590233546,0.291932059447983,11825,0.502123142250531,2650,0.112526539278132,11050,0.469214437367304,3425,0.145435244161359,10475,0.4447983014862,4000,0.169851380042463,10150,0.430997876857749,4325,0.183651804670913,13350,0.56687898089172,1125,0.0477707006369427,9850,0.418259023354565,4625,0.196390658174098,14425,0.612526539278132,50,0.00212314225053079,14425,0.612526539278132,50,0.00212314225053079,14325,0.60828025477707,150,0.00636942675159236,14325,0.60828025477707,150,0.00636942675159236,14475,0.614649681528662,0,0,14325,0.60828025477707,150,0.00636942675159236,5725,0.243099787685775,8750,0.371549893842887,5050,0.214437367303609,9425,0.400212314225053,4600,0.195329087048832,9875,0.41932059447983,4325,0.183651804670913,10150,0.430997876857749,12225,0.519108280254777,2250,0.0955414012738853,4125,0.17515923566879,10350,0.439490445859873,11300,0.479830148619958,3175,0.134819532908705,9850,0.418259023354565,4625,0.196390658174098,8350,0.354564755838641,6125,0.260084925690021,7775,0.330148619957537,6700,0.284501061571125,14475,0.614649681528662,0,0,7550,0.320594479830149,6925,0.294055201698514
271,22625,4475,5425,0.197790055248619,0.239779005524862,11500,0.50828729281768,1225,0.0541436464088397,11525,0.50939226519337,1200,0.0530386740331491,11550,0.510497237569061,1175,0.0519337016574586,11525,0.50939226519337,1200,0.0530386740331491,11850,0.523756906077348,875,0.0386740331491713,11600,0.512707182320442,1125,0.0497237569060773,12725,0.562430939226519,0,0,12725,0.562430939226519,0,0,12725,0.562430939226519,0,0,12725,0.562430939226519,0,0,12725,0.562430939226519,0,0,12725,0.562430939226519,0,0,8000,0.353591160220994,4725,0.208839779005525,7500,0.331491712707182,5225,0.230939226519337,7450,0.329281767955801,5275,0.233149171270718,7325,0.323756906077348,5400,0.238674033149171,11325,0.500552486187845,1400,0.061878453038674,7125,0.314917127071823,5600,0.247513812154696,11300,0.499447513812155,1425,0.0629834254143646,10950,0.483977900552486,1775,0.0784530386740331,10800,0.477348066298343,1925,0.0850828729281768,10775,0.476243093922652,1950,0.0861878453038674,12725,0.562430939226519,0,0,10800,0.477348066298343,1925,0.0850828729281768
272,46875,9050,7600,0.193066666666667,0.162133333333333,10800,0.2304,19425,0.4144,11175,0.2384,19050,0.4064,11275,0.240533333333333,18950,0.404266666666667,11450,0.244266666666667,18775,0.400533333333333,10450,0.222933333333333,19775,0.421866666666667,11925,0.2544,18300,0.3904,21700,0.462933333333333,8525,0.181866666666667,22000,0.469333333333333,8225,0.175466666666667,22175,0.473066666666667,8050,0.171733333333333,22300,0.475733333333333,7925,0.169066666666667,17825,0.380266666666667,12400,0.264533333333333,22500,0.48,7725,0.1648,15700,0.334933333333333,14525,0.309866666666667,16850,0.359466666666667,13375,0.285333333333333,17750,0.378666666666667,12475,0.266133333333333,18450,0.3936,11775,0.2512,17750,0.378666666666667,12475,0.266133333333333,19150,0.408533333333333,11075,0.236266666666667,27450,0.5856,2775,0.0591999999999999,27275,0.581866666666667,2950,0.0629333333333333,27225,0.5808,3000,0.0639999999999999,27250,0.581333333333333,2975,0.0634666666666666,27125,0.578666666666667,3100,0.0661333333333333,27250,0.581333333333333,2975,0.0634666666666666
273,37225,5325,2575,0.143049026192075,0.0691739422431162,1300,0.0349227669576897,28025,0.752854264607119,2925,0.0785762256548019,26400,0.709200805910007,3550,0.0953660174613835,25775,0.692411014103425,3825,0.102753525856279,25500,0.685023505708529,1100,0.0295500335795836,28225,0.758226997985225,3950,0.106111484217596,25375,0.681665547347213,6650,0.178643384822028,22675,0.60913364674278,6600,0.177300201477502,22725,0.610476830087307,6450,0.173270651443922,22875,0.614506380120887,6475,0.173942243116185,22850,0.613834788448623,4850,0.130288784419073,24475,0.657488247145736,6500,0.174613834788449,22825,0.61316319677636,7725,0.207521826729349,21600,0.58025520483546,7825,0.210208193418402,21500,0.577568838146407,8125,0.218267293485561,21200,0.569509738079248,8225,0.220953660174614,21100,0.566823371390195,3875,0.104096709200806,25450,0.683680322364003,8375,0.224983210208193,20950,0.562793821356615,14975,0.402283411685695,14350,0.385493619879114,14950,0.401611820013432,14375,0.386165211551377,14950,0.401611820013432,14375,0.386165211551377,14975,0.402283411685695,14350,0.385493619879114,29325,0.787777031564809,0,1.11022302462516e-16,15075,0.404969778374748,14250,0.382807253190061
274,12825,850,1400,0.0662768031189084,0.10916179337232,125,0.00974658869395711,10450,0.814814814814815,125,0.00974658869395711,10450,0.814814814814815,125,0.00974658869395711,10450,0.814814814814815,125,0.00974658869395711,10450,0.814814814814815,125,0.00974658869395711,10450,0.814814814814815,125,0.00974658869395711,10450,0.814814814814815,6575,0.512670565302144,4000,0.311890838206628,6675,0.52046783625731,3900,0.304093567251462,6650,0.518518518518518,3925,0.306042884990253,6600,0.514619883040936,3975,0.309941520467836,6525,0.508771929824561,4050,0.315789473684211,6625,0.516569200779727,3950,0.307992202729045,7075,0.551656920077973,3500,0.272904483430799,6900,0.538011695906433,3675,0.286549707602339,6825,0.532163742690059,3750,0.292397660818713,6850,0.53411306042885,3725,0.290448343079922,8575,0.668615984405458,2000,0.155945419103314,6825,0.532163742690059,3750,0.292397660818713,9425,0.734892787524366,1150,0.0896686159844055,9400,0.732943469785575,1175,0.0916179337231969,9250,0.721247563352826,1325,0.103313840155945,9225,0.719298245614035,1350,0.105263157894737,10400,0.810916179337232,175,0.01364522417154,9200,0.717348927875244,1375,0.107212475633528
275,2875,425,575,0.147826086956522,0.2,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,1750,0.608695652173913,125,0.0434782608695652,1750,0.608695652173913,125,0.0434782608695652,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1750,0.608695652173913,125,0.0434782608695652,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1775,0.617391304347826,100,0.0347826086956522,1875,0.652173913043478,0,0,1775,0.617391304347826,100,0.0347826086956522,1875,0.652173913043478,0,0,1875,0.652173913043478,0,0,1875,0.652173913043478,0,0,1875,0.652173913043478,0,0,1875,0.652173913043478,0,0,1875,0.652173913043478,0,0
